TEAM_ID,TEAM_NAME,SEASON,Conference,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
1610612737,Atlanta Hawks,1996-97,East,82,56,26,0.6829268292682927,241.52439024390245,105.52113910186199,106.43483023001096,98.9728231106243,100.32858707557503,6.549712486308873,6.10624315443593,0.5511623767798467,1.267915309446254,15.383187294633078,0.33310074962518743,0.6686224580017683,0.5041456436931079,0.16816662102957283,0.49809735214840656,0.5423317334523943,90.02927163198248,89.00700848849945,74.1728587075575,89.07317073170732,0.541474534501643,0.4739542716319825,0.2648192771084337,0.1733807502738226,0.3313903625110522
1610612738,Boston Celtics,1996-97,East,82,15,67,0.18292682926829268,242.7439024390244,100.85853506363864,102.91989019216372,108.88379086598455,110.419266284003,-8.023870726229097,-7.499376091839281,0.5844630646368856,1.3353204172876305,16.081781881707013,0.32406731875719236,0.6593545140453657,0.48306728939629817,0.16749650611429998,0.47358978039328264,0.5197515678248069,98.63284252558024,97.08039056650861,80.90042800099825,97.73170731707317,0.43329897679061646,0.5401869228849513,0.3450262041427502,0.17999026703269275,0.3406454859546343
1610612766,Charlotte Hornets,1996-97,East,82,54,28,0.6585365853658537,241.52439024390245,108.05041055323731,109.13985731592408,105.64537622829452,107.08036074841836,2.3941984116300983,2.059496567505718,0.6770285368151838,1.6799667497921862,19.12099878853143,0.31377619266758705,0.6662806346508006,0.4963304910784779,0.1619869430609773,0.5177388836329234,0.5618880769955759,91.41390496702114,90.28921254543008,75.24078880064614,90.59756097560975,0.5289504643962848,0.4989145241620676,0.2846965944272446,0.1538974289944811,0.33371936534919966
1610612741,Chicago Bulls,1996-97,East,82,69,13,0.8414634146341463,240.609756097561,111.1698218558894,112.44349906939644,99.15279181068867,100.66471683063016,12.023118851369318,11.778782238766283,0.6499240893379421,1.9314697926059512,19.257019409731456,0.3747457652084254,0.6719643016510486,0.5249854251012146,0.14749508109545334,0.5111223458038423,0.5466564634467924,93.07085881414517,91.84275458654612,76.53558096250997,91.73170731707317,0.5874667641584685,0.4719853762297261,0.2702811752193566,0.17207537888859348,0.32803569834895135
1610612739,Cleveland Cavaliers,1996-97,East,82,42,40,0.5121951219512195,242.1341463414634,102.0844479450093,102.82113704711442,99.45042245453243,100.45825576399828,2.648446226550193,2.3628812831161383,0.6343591579550336,1.442016806722689,17.45587856222254,0.3231322197939432,0.6776652583685409,0.500960777385159,0.1701930402405842,0.49306136097642533,0.5309771162174315,85.4438636689102,84.55839896892452,70.46510811971932,85.15853658536585,0.5110456823714736,0.4840582844049836,0.38468895890018623,0.19118358871545182,0.32237894052648686
1610612742,Dallas Mavericks,1996-97,West,82,24,58,0.2926829268292683,241.52439024390245,98.0987674169346,99.51768488745981,105.70404608788853,106.51125401929261,-7.607221329046088,-6.9935691318328,0.5903159163987137,1.256991685563114,15.933239549839229,0.32632311475409836,0.6458505631198521,0.4827661137938274,0.1772993033226152,0.46931184128952264,0.5090516343380959,91.76836816720258,90.9433788853162,75.78609056806,91.02439024390245,0.4454809753483387,0.5007175777063237,0.30993006430868164,0.17121020900321543,0.354164733568667
1610612743,Denver Nuggets,1996-97,West,82,21,61,0.25609756097560976,243.0487804878049,101.18328189300411,103.04783950617283,108.23819444444446,109.85082304526749,-7.050925925925925,-6.8029835390946545,0.6438640689300411,1.3905674281503315,17.27683899176955,0.32027880588950425,0.6658899185622016,0.4963570899392502,0.17478279320987652,0.4864480383348308,0.5303475553578804,95.51625514403293,93.9567489711934,78.29748842592593,94.82926829268293,0.45715457818930033,0.5029171810699589,0.2812186213991769,0.1358113425925926,0.33411008143779836
1610612765,Detroit Pistons,1996-97,East,82,54,28,0.6585365853658537,241.82926829268294,107.97359550561798,108.46910112359551,101.38928370786516,102.42977528089888,6.589227528089888,6.039325842696627,0.551297191011236,1.4913627639155471,15.986657303370787,0.3051655724579664,0.6771309768029035,0.4945996752661014,0.1463641853932584,0.5115668580803938,0.5537947452960074,87.07213483146069,86.31235252808987,71.92712640449437,86.82926829268293,0.5325227528089888,0.4886393258426967,0.273579213483146,0.16823426966292138,0.3228816474672558
1610612744,Golden State Warriors,1996-97,West,82,30,52,0.36585365853658536,242.7439024390244,104.13308851952067,105.25705450328566,108.95095992784435,110.25641025641026,-4.8281278185800796,-4.999355753124604,0.6046630588841645,1.2931156848828957,16.66771034660482,0.3455628217615139,0.6500333142693738,0.4968330007674598,0.18168715371730448,0.49299527942744026,0.5427041534904733,94.9169565777606,93.80109264270068,78.16776832882363,94.64634146341463,0.4633373276639608,0.5206905038010565,0.31778301765236444,0.16606867671691794,0.3499666857306263
1610612745,Houston Rockets,1996-97,West,82,57,25,0.6951219512195121,242.1341463414634,105.83218660411781,107.47980192859005,101.38850664581706,102.69741985926505,4.440317956737034,4.782382069324996,0.6617544956997654,1.4747252747252748,18.5408913213448,0.31991960102765604,0.6927572430619091,0.5166476683937824,0.17788636955955175,0.5201264651449723,0.5602895463339348,94.34934844930935,92.9726869950482,77.47708756841281,93.58536585365853,0.5357642689601251,0.4816962470680219,0.2635952567109721,0.15288910607245243,0.307257395547423
1610612754,Indiana Pacers,1996-97,East,82,39,43,0.47560975609756095,243.0487804878049,103.0647113718171,104.23943474203439,101.87043060925211,103.17291027862952,1.1901213171577123,1.0665244634048747,0.6138221570457272,1.3079222720478325,16.67497666977736,0.33979852125693166,0.6661529780564263,0.5026260407440213,0.1784630049326756,0.49024624240486087,0.5368835349307318,91.64403412878282,90.62477802959604,75.52106785761899,91.47560975609755,0.5023363551526463,0.4816084522063725,0.34984535395280625,0.1714388748166911,0.333860815047022
1610612746,Los Angeles Clippers,1996-97,West,82,36,46,0.43902439024390244,243.0487804878049,101.90314163312995,103.45320005192782,104.96733740101259,105.95871738283786,-3.0677787874853952,-2.5055173309100383,0.5550555627677529,1.2677345537757436,15.530273919252242,0.3415397276672153,0.6545343425848053,0.49099339029501865,0.17017564585226536,0.4817801672640382,0.5236864794389476,94.20175256393614,92.89488251330651,77.41192132935218,93.9390243902439,0.475810073997144,0.500124237310139,0.3665273270154485,0.178065818512268,0.3454904681805439
1610612747,Los Angeles Lakers,1996-97,West,82,56,26,0.6829268292682927,243.0487804878049,105.20642439974043,106.4243997404283,100.89004542504867,101.88189487345879,4.322894224529525,4.542504866969509,0.6127310837118753,1.5098199672667758,16.932472420506166,0.33958716449641246,0.6587480704820157,0.5001566371681416,0.15860168721609347,0.4958596808190304,0.5347454090150251,94.14799480856584,92.9434484101233,77.4530759247242,93.96341463414635,0.5312957819597663,0.47985801427644387,0.3258220635950681,0.17478611291369245,0.34125192951798455
