TEAM_ID,TEAM_NAME,SEASON,Conference,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS
1610612754,Indiana Pacers,1998-99,East,13,9,4,0.6923076923076923,241.92307692307693,32.76923076923077,74.23076923076923,0.44145077720207254,6.538461538461538,18.0,0.36324786324786323,21.53846153846154,28.23076923076923,0.7629427792915532,11.615384615384615,29.846153846153847,41.46153846153846,20.692307692307693,15.307692307692308,6.615384615384615,5.153846153846154,25.923076923076923,93.61538461538461,3.6153846153846154
1610612747,Los Angeles Lakers,1998-99,West,8,3,5,0.375,240.0,35.25,79.625,0.4427001569858713,4.75,15.625,0.304,18.75,29.25,0.6410256410256411,12.125,28.25,40.375,19.5,13.125,6.625,6.375,25.25,94.0,-2.875
1610612748,Miami Heat,1998-99,East,5,2,3,0.4,240.0,27.2,68.0,0.4,5.6,18.6,0.3010752688172043,19.0,27.0,0.7037037037037037,8.2,27.4,35.6,16.4,11.8,7.2,4.4,20.6,79.0,-4.0
1610612749,Milwaukee Bucks,1998-99,East,3,0,3,0.0,248.33333333333334,34.0,75.0,0.4533333333333333,4.666666666666667,14.0,0.3333333333333333,22.666666666666668,29.333333333333332,0.7727272727272727,11.0,27.0,38.0,20.0,16.333333333333332,8.333333333333334,5.0,30.0,95.33333333333333,-10.333333333333334
1610612750,Minnesota Timberwolves,1998-99,West,4,1,3,0.25,240.0,32.0,80.75,0.39628482972136225,2.5,8.0,0.3125,14.0,18.25,0.7671232876712328,14.25,29.25,43.5,18.75,13.75,6.5,6.0,24.0,80.5,-6.25
1610612752,New York Knicks,1998-99,East,20,12,8,0.6,240.0,31.85,74.25,0.428956228956229,3.2,11.4,0.2807017543859649,18.1,23.9,0.7573221757322176,10.15,29.1,39.25,14.95,12.6,7.55,3.9,25.45,85.0,2.0
1610612753,Orlando Magic,1998-99,East,4,1,3,0.25,240.0,27.75,73.75,0.376271186440678,6.75,21.75,0.3103448275862069,24.0,32.25,0.7441860465116279,14.5,25.0,39.5,19.75,18.25,9.0,3.75,23.5,86.25,-6.25
1610612755,Philadelphia 76ers,1998-99,East,8,3,5,0.375,240.0,34.625,82.125,0.4216133942161339,2.5,10.5,0.23809523809523808,17.5,24.5,0.7142857142857143,16.875,27.5,44.375,19.0,12.875,10.375,5.125,25.5,89.25,0.5
1610612756,Phoenix Suns,1998-99,West,3,0,3,0.0,240.0,34.666666666666664,80.66666666666667,0.4297520661157025,7.0,18.666666666666668,0.375,16.0,21.666666666666668,0.7384615384615385,10.333333333333334,22.666666666666668,33.0,22.333333333333332,13.666666666666666,10.333333333333334,2.3333333333333335,29.0,92.33333333333333,-10.333333333333334
1610612757,Portland Trail Blazers,1998-99,West,13,7,6,0.5384615384615384,240.0,29.384615384615383,69.38461538461539,0.42350332594235035,3.769230769230769,11.076923076923077,0.3402777777777778,23.615384615384617,31.384615384615383,0.7524509803921569,9.846153846153847,28.923076923076923,38.76923076923077,18.23076923076923,13.23076923076923,7.6923076923076925,4.230769230769231,23.923076923076923,86.15384615384616,-0.46153846153846156
1610612758,Sacramento Kings,1998-99,West,5,2,3,0.4,250.0,32.4,79.6,0.40703517587939697,6.2,22.2,0.27927927927927926,19.6,26.4,0.7424242424242424,12.8,28.6,41.4,18.2,17.6,10.6,4.4,23.8,90.6,-4.8
1610612759,San Antonio Spurs,1998-99,West,17,15,2,0.8823529411764706,240.0,31.58823529411765,70.11764705882354,0.45050335570469796,4.117647058823529,11.764705882352942,0.35,21.11764705882353,28.470588235294116,0.7417355371900827,9.764705882352942,30.41176470588235,40.1764705882353,21.294117647058822,14.235294117647058,7.294117647058823,5.823529411764706,21.764705882352942,88.41176470588235,7.235294117647059
1610612762,Utah Jazz,1998-99,West,11,5,6,0.45454545454545453,244.54545454545453,32.36363636363637,75.0,0.4315151515151515,2.909090909090909,9.636363636363637,0.3018867924528302,21.545454545454547,28.272727272727273,0.7620578778135049,11.181818181818182,31.454545454545453,42.63636363636363,22.0,14.545454545454545,7.7272727272727275,4.7272727272727275,27.09090909090909,89.18181818181819,1.8181818181818181
1610612766,Charlotte Hornets,1999-00,East,4,1,3,0.25,246.25,32.25,75.0,0.43,4.5,15.0,0.3,22.25,27.0,0.8240740740740741,13.5,30.5,44.0,22.75,14.5,8.25,5.75,22.0,91.25,-2.75
1610612765,Detroit Pistons,1999-00,East,3,0,3,0.0,240.0,28.0,69.33333333333333,0.40384615384615385,4.333333333333333,11.666666666666666,0.37142857142857144,19.333333333333332,27.0,0.7160493827160493,6.0,28.333333333333332,34.333333333333336,14.666666666666666,16.0,6.0,1.6666666666666667,24.666666666666668,79.66666666666667,-10.333333333333334
1610612754,Indiana Pacers,1999-00,East,23,13,10,0.5652173913043478,241.08695652173913,34.95652173913044,78.8695652173913,0.4432194046306505,7.130434782608695,18.82608695652174,0.3787528868360277,21.043478260869566,25.434782608695652,0.8273504273504273,10.08695652173913,30.434782608695652,40.52173913043478,20.347826086956523,10.782608695652174,5.434782608695652,4.6521739130434785,23.391304347826086,98.08695652173913,2.652173913043478
1610612747,Los Angeles Lakers,1999-00,West,23,15,8,0.6521739130434783,241.08695652173913,37.34782608695652,80.3913043478261,0.4645754461871282,5.391304347826087,15.434782608695652,0.3492957746478873,19.695652173913043,31.608695652173914,0.6231086657496562,13.217391304347826,30.130434782608695,43.34782608695652,21.82608695652174,11.695652173913043,6.565217391304348,6.086956521739131,25.304347826086957,99.78260869565217,2.347826086956522
1610612748,Miami Heat,1999-00,East,10,6,4,0.6,242.5,30.9,73.7,0.41926729986431477,4.7,14.9,0.31543624161073824,16.7,24.2,0.6900826446280992,10.5,32.9,43.4,19.1,13.2,7.2,5.1,26.0,83.2,2.5
1610612749,Milwaukee Bucks,1999-00,East,5,2,3,0.4,240.0,37.8,82.6,0.4576271186440678,3.6,11.6,0.3103448275862069,16.8,22.0,0.7636363636363637,11.4,31.4,42.8,20.6,11.6,6.6,5.6,25.0,96.0,1.8
1610612750,Minnesota Timberwolves,1999-00,West,4,1,3,0.25,240.0,34.25,76.5,0.4477124183006536,3.0,9.75,0.3076923076923077,13.75,17.5,0.7857142857142857,10.25,24.75,35.0,23.5,10.75,6.0,4.0,23.75,85.25,-2.0
1610612752,New York Knicks,1999-00,East,16,9,7,0.5625,241.5625,31.1875,72.375,0.4309153713298791,4.5,11.4375,0.39344262295081966,17.5625,23.0,0.7635869565217391,8.0625,30.375,38.4375,14.625,11.5625,6.5,4.0625,22.9375,84.4375,-1.0625
1610612755,Philadelphia 76ers,1999-00,East,10,5,5,0.5,242.5,34.2,80.0,0.4275,3.9,12.3,0.3170731707317073,21.9,29.5,0.7423728813559322,13.5,28.9,42.4,19.1,11.5,6.5,4.5,22.6,94.2,-1.3
1610612756,Phoenix Suns,1999-00,West,9,4,5,0.4444444444444444,240.0,33.44444444444444,82.22222222222223,0.40675675675675677,4.666666666666667,16.77777777777778,0.2781456953642384,15.777777777777779,22.555555555555557,0.6995073891625616,13.88888888888889,31.0,44.888888888888886,21.0,14.88888888888889,8.11111111111111,6.222222222222222,27.444444444444443,87.33333333333333,-3.6666666666666665
1610612757,Portland Trail Blazers,1999-00,West,16,10,6,0.625,240.0,32.4375,73.125,0.44358974358974357,5.4375,14.625,0.3717948717948718,22.1875,28.25,0.7853982300884956,9.75,28.4375,38.1875,19.25,12.0,7.375,3.8125,25.25,92.5,4.75
1610612758,Sacramento Kings,1999-00,West,5,2,3,0.4,240.0,33.6,81.0,0.4148148148148148,6.6,17.4,0.3793103448275862,22.6,30.0,0.7533333333333333,11.8,29.4,41.2,16.8,11.4,6.8,3.6,22.0,96.4,-8.0
1610612759,San Antonio Spurs,1999-00,West,4,1,3,0.25,240.0,28.25,76.0,0.3717105263157895,3.0,11.0,0.2727272727272727,22.25,30.5,0.7295081967213115,12.25,34.0,46.25,15.0,15.75,8.75,7.5,20.75,81.75,-1.25
1610612760,Seattle SuperSonics,1999-00,West,5,2,3,0.4,240.0,34.8,79.6,0.4371859296482412,7.0,16.4,0.4268292682926829,16.6,23.2,0.7155172413793104,12.4,28.6,41.0,19.8,14.4,8.2,3.4,21.8,93.2,-1.2
1610612761,Toronto Raptors,1999-00,East,3,0,3,0.0,240.0,27.666666666666668,74.0,0.3738738738738739,4.333333333333333,15.666666666666666,0.2765957446808511,24.0,31.0,0.7741935483870968,13.0,29.666666666666668,42.666666666666664,19.0,13.333333333333334,9.0,4.333333333333333,26.0,83.66666666666667,-4.0
1610612762,Utah Jazz,1999-00,West,10,4,6,0.4,240.0,33.1,74.6,0.4436997319034853,4.6,12.3,0.37398373983739835,17.5,23.7,0.7383966244725738,10.3,30.0,40.3,23.6,14.4,6.9,5.4,25.0,88.3,-4.9
1610612766,Charlotte Hornets,2000-01,East,10,6,4,0.6,240.0,33.9,78.1,0.43405889884763127,4.4,12.0,0.36666666666666664,23.5,31.4,0.7484076433121019,13.2,29.9,43.1,19.7,15.5,8.6,4.6,20.9,95.7,6.3
1610612742,Dallas Mavericks,2000-01,West,10,4,6,0.4,240.0,32.2,80.8,0.39851485148514854,6.1,17.2,0.3546511627906977,21.7,25.6,0.84765625,12.2,28.8,41.0,17.0,13.0,5.9,5.5,23.4,92.2,-3.7
1610612754,Indiana Pacers,2000-01,East,4,1,3,0.25,240.0,32.75,82.25,0.3981762917933131,6.25,18.25,0.3424657534246575,15.5,18.75,0.8266666666666667,11.75,28.0,39.75,20.75,13.0,4.75,4.5,23.5,87.25,-6.25
1610612747,Los Angeles Lakers,2000-01,West,16,15,1,0.9375,241.5625,38.25,81.8125,0.4675324675324675,6.125,15.875,0.3858267716535433,20.75,30.6875,0.6761710794297352,14.3125,33.875,48.1875,22.8125,16.5625,9.1875,5.75,22.6875,103.375,12.75
1610612748,Miami Heat,2000-01,East,3,0,3,0.0,240.0,29.666666666666668,72.33333333333333,0.41013824884792627,5.333333333333333,16.666666666666668,0.32,13.666666666666666,19.333333333333332,0.7068965517241379,7.333333333333333,27.666666666666668,35.0,16.666666666666668,19.333333333333332,5.0,5.0,25.333333333333332,78.33333333333333,-22.333333333333332
1610612749,Milwaukee Bucks,2000-01,East,18,10,8,0.5555555555555556,241.38888888888889,35.0,80.55555555555556,0.43448275862068964,6.722222222222222,17.555555555555557,0.3829113924050633,18.944444444444443,23.666666666666668,0.8004694835680751,12.833333333333334,31.944444444444443,44.77777777777778,21.944444444444443,14.833333333333334,5.888888888888889,6.833333333333333,23.833333333333332,95.66666666666667,1.3888888888888888
1610612750,Minnesota Timberwolves,2000-01,West,4,1,3,0.25,240.0,30.75,79.5,0.3867924528301887,3.0,10.0,0.3,17.5,21.5,0.813953488372093,11.0,31.5,42.5,18.5,13.75,7.5,5.75,24.25,82.0,-6.5
1610612752,New York Knicks,2000-01,East,5,2,3,0.4,240.0,33.4,71.4,0.4677871148459384,4.0,11.8,0.3389830508474576,18.2,23.4,0.7777777777777778,7.8,28.6,36.4,15.6,15.2,6.2,3.8,24.2,89.0,-3.2
1610612753,Orlando Magic,2000-01,East,4,1,3,0.25,246.25,39.0,89.75,0.43454038997214484,8.0,20.5,0.3902439024390244,16.75,24.5,0.6836734693877551,13.5,30.25,43.75,22.0,11.5,8.0,6.25,26.5,102.75,-5.75
1610612755,Philadelphia 76ers,2000-01,East,23,12,11,0.5217391304347826,241.08695652173913,34.04347826086956,80.82608695652173,0.42119419042495965,3.8260869565217392,11.391304347826088,0.33587786259541985,20.434782608695652,26.869565217391305,0.7605177993527508,14.130434782608695,29.73913043478261,43.869565217391305,19.956521739130434,13.695652173913043,8.043478260869565,4.913043478260869,20.652173913043477,92.34782608695652,-0.08695652173913043
1610612756,Phoenix Suns,2000-01,West,4,1,3,0.25,240.0,34.0,89.5,0.37988826815642457,4.25,17.0,0.25,16.25,22.75,0.7142857142857143,13.5,30.75,44.25,21.25,17.75,9.75,5.75,23.5,88.5,-9.5
1610612757,Portland Trail Blazers,2000-01,West,3,0,3,0.0,240.0,32.0,76.33333333333333,0.4192139737991266,5.333333333333333,20.333333333333332,0.26229508196721313,19.666666666666668,26.0,0.7564102564102564,9.666666666666666,28.0,37.666666666666664,16.333333333333332,15.333333333333334,6.333333333333333,4.666666666666667,21.333333333333332,89.0,-14.666666666666666
1610612758,Sacramento Kings,2000-01,West,8,3,5,0.375,240.0,34.625,86.0,0.40261627906976744,5.0,14.25,0.3508771929824561,23.375,28.625,0.8165938864628821,15.125,32.5,47.625,16.75,20.75,8.125,5.25,24.25,97.625,0.125
1610612759,San Antonio Spurs,2000-01,West,13,7,6,0.5384615384615384,240.0,33.38461538461539,76.07692307692308,0.43882709807886755,5.538461538461538,15.23076923076923,0.36363636363636365,19.23076923076923,26.846153846153847,0.7163323782234957,10.692307692307692,32.92307692307692,43.61538461538461,19.615384615384617,16.76923076923077,6.076923076923077,6.0,20.692307692307693,91.53846153846153,-0.38461538461538464
1610612761,Toronto Raptors,2000-01,East,12,6,6,0.5,240.0,35.25,79.5,0.44339622641509435,5.916666666666667,15.083333333333334,0.39226519337016574,15.75,20.833333333333332,0.756,11.916666666666666,26.833333333333332,38.75,22.416666666666668,15.166666666666666,7.833333333333333,6.083333333333333,21.416666666666668,92.16666666666667,0.9166666666666666
1610612762,Utah Jazz,2000-01,West,5,2,3,0.4,240.0,33.0,77.8,0.4241645244215938,3.6,11.0,0.32727272727272727,20.0,25.8,0.7751937984496124,12.6,29.4,42.0,23.2,14.6,5.2,5.2,26.8,89.6,-4.2
1610612738,Boston Celtics,2001-02,East,16,9,7,0.5625,240.0,32.8125,78.4375,0.41832669322709165,7.875,22.9375,0.34332425068119893,17.75,22.9375,0.773841961852861,10.5625,32.6875,43.25,18.75,14.125,8.875,4.75,22.875,91.25,2.8125
1610612766,Charlotte Hornets,2001-02,East,9,4,5,0.4444444444444444,245.55555555555554,34.111111111111114,81.0,0.42112482853223593,4.444444444444445,12.222222222222221,0.36363636363636365,23.444444444444443,32.333333333333336,0.7250859106529209,14.666666666666666,31.555555555555557,46.22222222222222,19.555555555555557,14.777777777777779,8.88888888888889,7.333333333333333,27.444444444444443,96.11111111111111,0.0
1610612742,Dallas Mavericks,2001-02,West,8,4,4,0.5,243.125,39.75,88.0,0.45170454545454547,8.375,22.125,0.3785310734463277,21.125,25.25,0.8366336633663366,10.875,31.0,41.875,19.625,12.5,6.25,4.625,25.75,109.0,0.25
1610612765,Detroit Pistons,2001-02,East,10,4,6,0.4,240.0,29.4,73.6,0.39945652173913043,8.0,22.6,0.35398230088495575,16.2,22.4,0.7232142857142857,9.6,28.1,37.7,18.7,14.6,7.3,5.6,21.0,83.0,-0.4
1610612754,Indiana Pacers,2001-02,East,5,2,3,0.4,250.0,34.8,76.0,0.45789473684210524,4.8,11.8,0.4067796610169492,17.2,22.6,0.7610619469026548,8.4,33.8,42.2,21.2,18.2,8.2,4.0,25.0,91.6,0.2
1610612747,Los Angeles Lakers,2001-02,West,19,15,4,0.7894736842105263,241.31578947368422,35.73684210526316,80.47368421052632,0.44408109875735774,6.105263157894737,18.0,0.3391812865497076,20.263157894736842,28.105263157894736,0.7209737827715356,12.263157894736842,33.1578947368421,45.421052631578945,19.63157894736842,13.736842105263158,6.842105263157895,5.7894736842105265,23.63157894736842,97.84210526315789,3.789473684210526
1610612750,Minnesota Timberwolves,2001-02,West,3,0,3,0.0,240.0,36.0,81.0,0.4444444444444444,5.0,12.666666666666666,0.39473684210526316,25.0,34.666666666666664,0.7211538461538461,14.333333333333334,35.0,49.333333333333336,16.0,15.666666666666666,5.666666666666667,2.6666666666666665,27.0,102.0,-10.666666666666666
1610612751,New Jersey Nets,2001-02,East,20,11,9,0.55,242.5,35.85,82.9,0.4324487334137515,4.15,14.55,0.2852233676975945,19.5,26.85,0.7262569832402235,12.35,30.35,42.7,21.3,14.2,7.85,5.5,24.5,95.35,-0.05
1610612753,Orlando Magic,2001-02,East,4,1,3,0.25,252.5,33.25,78.5,0.42356687898089174,4.25,16.5,0.25757575757575757,23.0,31.0,0.7419354838709677,9.0,30.5,39.5,19.5,12.0,5.5,3.75,25.75,93.75,-5.0
1610612755,Philadelphia 76ers,2001-02,East,5,2,3,0.4,240.0,30.4,73.6,0.41304347826086957,4.0,13.0,0.3076923076923077,24.2,32.0,0.75625,12.6,28.6,41.2,19.4,14.4,9.0,4.0,18.6,89.0,-8.8
1610612757,Portland Trail Blazers,2001-02,West,3,0,3,0.0,240.0,31.333333333333332,82.0,0.3821138211382114,6.666666666666667,18.0,0.37037037037037035,22.0,27.666666666666668,0.7951807228915663,12.0,32.0,44.0,20.666666666666668,14.666666666666666,8.333333333333334,3.0,27.0,91.33333333333333,-5.333333333333333
1610612758,Sacramento Kings,2001-02,West,16,10,6,0.625,243.125,36.9375,82.4375,0.44806671721000757,5.0,16.1875,0.3088803088803089,22.1875,29.9375,0.7411273486430062,12.9375,32.625,45.5625,20.625,14.75,7.5,4.6875,23.8125,101.0625,2.25
1610612759,San Antonio Spurs,2001-02,West,10,4,6,0.4,240.0,32.9,76.2,0.431758530183727,5.0,14.7,0.3401360544217687,20.3,26.6,0.7631578947368421,11.1,29.9,41.0,16.9,11.1,6.1,6.5,20.4,91.1,3.0
1610612760,Seattle SuperSonics,2001-02,West,5,2,3,0.4,240.0,34.2,79.6,0.4296482412060301,4.8,12.2,0.39344262295081966,13.0,19.0,0.6842105263157895,11.4,28.8,40.2,17.4,10.6,4.0,4.8,23.4,86.2,-10.2
1610612761,Toronto Raptors,2001-02,East,5,2,3,0.4,240.0,32.6,77.2,0.422279792746114,3.4,10.6,0.32075471698113206,15.2,20.6,0.7378640776699029,12.4,30.0,42.4,21.0,16.0,8.0,5.2,23.4,83.8,-2.8
1610612762,Utah Jazz,2001-02,West,4,1,3,0.25,240.0,33.0,79.5,0.41509433962264153,3.5,11.5,0.30434782608695654,18.5,27.0,0.6851851851851852,15.25,28.0,43.25,23.0,16.5,9.0,7.0,26.0,88.0,-1.0
1610612738,Boston Celtics,2002-03,East,10,4,6,0.4,247.5,33.4,79.1,0.4222503160556258,8.6,24.3,0.35390946502057613,19.2,24.0,0.8,8.8,31.9,40.7,20.7,14.1,8.6,4.3,25.9,94.6,-0.6
1610612742,Dallas Mavericks,2002-03,West,20,10,10,0.5,242.5,38.7,86.05,0.44973852411388726,9.2,23.15,0.39740820734341253,17.5,21.1,0.8293838862559242,11.15,30.9,42.05,20.4,11.95,6.05,5.15,24.3,104.1,-0.6
1610612765,Detroit Pistons,2002-03,East,17,8,9,0.47058823529411764,242.94117647058823,30.235294117647058,73.82352941176471,0.4095617529880478,6.705882352941177,19.058823529411764,0.35185185185185186,22.764705882352942,30.705882352941178,0.7413793103448276,10.764705882352942,28.294117647058822,39.05882352941177,17.764705882352942,12.647058823529411,8.0,5.882352941176471,23.470588235294116,89.94117647058823,0.8823529411764706
1610612754,Indiana Pacers,2002-03,East,6,2,4,0.3333333333333333,244.16666666666666,30.166666666666668,77.66666666666667,0.388412017167382,5.166666666666667,17.666666666666668,0.29245283018867924,25.666666666666668,32.5,0.7897435897435897,13.166666666666666,33.666666666666664,46.833333333333336,19.833333333333332,13.333333333333334,7.0,5.833333333333333,23.5,91.16666666666667,-5.666666666666667
1610612747,Los Angeles Lakers,2002-03,West,12,6,6,0.5,242.08333333333334,37.333333333333336,83.33333333333333,0.448,7.083333333333333,20.0,0.3541666666666667,18.5,26.083333333333332,0.7092651757188498,12.333333333333334,30.916666666666668,43.25,20.916666666666668,13.416666666666666,7.0,5.333333333333333,24.0,100.25,0.25
1610612749,Milwaukee Bucks,2002-03,East,6,2,4,0.3333333333333333,244.16666666666666,36.5,79.5,0.4591194968553459,6.333333333333333,17.0,0.37254901960784315,18.5,24.833333333333332,0.7449664429530202,8.333333333333334,27.0,35.333333333333336,20.166666666666668,12.666666666666666,7.166666666666667,3.8333333333333335,27.333333333333332,97.83333333333333,-4.333333333333333
1610612750,Minnesota Timberwolves,2002-03,West,6,2,4,0.3333333333333333,244.16666666666666,37.5,81.0,0.46296296296296297,4.666666666666667,14.0,0.3333333333333333,20.833333333333332,25.833333333333332,0.8064516129032258,8.833333333333334,33.333333333333336,42.166666666666664,22.0,14.833333333333334,6.833333333333333,3.5,24.166666666666668,100.5,-6.333333333333333
1610612751,New Jersey Nets,2002-03,East,20,14,6,0.7,243.75,34.2,80.55,0.4245810055865922,4.65,13.3,0.34962406015037595,20.6,27.05,0.7615526802218114,13.55,31.5,45.05,21.3,14.85,7.45,4.25,25.1,93.65,3.35
1610612740,New Orleans Hornets,2002-03,East,6,2,4,0.3333333333333333,240.0,33.833333333333336,77.16666666666667,0.43844492440604754,6.333333333333333,17.166666666666668,0.36893203883495146,18.833333333333332,25.333333333333332,0.743421052631579,12.333333333333334,26.833333333333332,39.166666666666664,20.0,13.5,7.333333333333333,5.0,25.5,92.83333333333333,-1.6666666666666667
1610612753,Orlando Magic,2002-03,East,7,3,4,0.42857142857142855,240.0,31.0,73.14285714285714,0.423828125,5.142857142857143,16.285714285714285,0.3157894736842105,20.428571428571427,26.142857142857142,0.7814207650273224,9.857142857142858,28.285714285714285,38.142857142857146,16.0,14.714285714285714,5.285714285714286,4.0,29.857142857142858,87.57142857142857,-7.285714285714286
1610612755,Philadelphia 76ers,2002-03,East,12,6,6,0.5,244.16666666666666,33.666666666666664,75.91666666666667,0.4434687156970362,3.75,10.666666666666666,0.3515625,21.0,26.166666666666668,0.802547770700637,12.083333333333334,29.75,41.833333333333336,18.916666666666668,14.25,7.166666666666667,2.5,23.916666666666668,92.08333333333333,0.8333333333333334
1610612756,Phoenix Suns,2002-03,West,6,2,4,0.3333333333333333,244.16666666666666,32.333333333333336,83.66666666666667,0.38645418326693226,4.666666666666667,15.666666666666666,0.2978723404255319,15.833333333333334,22.166666666666668,0.7142857142857143,13.333333333333334,29.666666666666668,43.0,16.166666666666668,15.666666666666666,9.5,5.833333333333333,29.166666666666668,85.16666666666667,-5.333333333333333
1610612757,Portland Trail Blazers,2002-03,West,7,3,4,0.42857142857142855,240.0,36.42857142857143,79.0,0.46112115732368897,6.285714285714286,17.0,0.3697478991596639,22.142857142857142,29.428571428571427,0.7524271844660194,15.0,29.714285714285715,44.714285714285715,23.285714285714285,13.571428571428571,6.285714285714286,3.0,22.571428571428573,101.28571428571429,1.0
1610612758,Sacramento Kings,2002-03,West,12,7,5,0.5833333333333334,244.16666666666666,39.25,85.5,0.4590643274853801,6.75,18.416666666666668,0.3665158371040724,22.666666666666668,29.166666666666668,0.7771428571428571,12.833333333333334,31.5,44.333333333333336,22.583333333333332,12.75,7.5,4.75,23.0,107.91666666666667,2.3333333333333335
1610612759,San Antonio Spurs,2002-03,West,24,16,8,0.6666666666666666,241.04166666666666,33.833333333333336,76.75,0.44082519001085774,5.333333333333333,15.208333333333334,0.3506849315068493,21.791666666666668,30.625,0.7115646258503401,12.125,33.416666666666664,45.541666666666664,20.708333333333332,14.541666666666666,7.75,6.875,21.416666666666668,94.79166666666667,5.5
1610612762,Utah Jazz,2002-03,West,5,1,4,0.2,240.0,33.8,77.8,0.43444730077120824,1.8,6.8,0.2647058823529412,23.6,30.0,0.7866666666666666,14.0,25.2,39.2,21.0,15.4,7.2,5.6,24.8,93.0,-10.6
1610612738,Boston Celtics,2003-04,East,4,0,4,0.0,240.0,28.75,70.5,0.4078014184397163,5.25,15.75,0.3333333333333333,21.75,27.0,0.8055555555555556,9.25,31.75,41.0,17.5,20.75,6.5,5.0,20.25,84.5,-16.75
1610612742,Dallas Mavericks,2003-04,West,5,1,4,0.2,240.0,38.2,96.4,0.3962655601659751,5.0,17.4,0.28735632183908044,18.2,23.6,0.7711864406779662,20.4,31.8,52.2,20.6,14.2,9.2,6.6,21.6,99.6,1.4
1610612743,Denver Nuggets,2003-04,West,5,1,4,0.2,240.0,37.2,87.2,0.42660550458715596,4.4,13.0,0.3384615384615385,11.8,16.8,0.7023809523809523,14.4,28.8,43.2,20.4,14.6,7.8,2.8,24.2,90.6,-4.0
1610612765,Detroit Pistons,2003-04,East,23,16,7,0.6956521739130435,244.34782608695653,31.391304347826086,76.26086956521739,0.41163055872291904,4.217391304347826,13.869565217391305,0.30407523510971785,20.08695652173913,27.347826086956523,0.7344992050874404,12.869565217391305,31.956521739130434,44.82608695652174,19.434782608695652,15.869565217391305,8.0,7.130434782608695,22.52173913043478,87.08695652173913,6.391304347826087
1610612745,Houston Rockets,2003-04,West,5,1,4,0.2,245.0,31.8,74.4,0.4274193548387097,4.6,15.2,0.3026315789473684,16.4,22.8,0.7192982456140351,9.6,34.8,44.4,17.2,17.8,5.2,3.6,22.8,84.6,-5.4
1610612754,Indiana Pacers,2003-04,East,16,10,6,0.625,240.0,30.6875,75.125,0.4084858569051581,5.9375,17.8125,0.3333333333333333,18.1875,24.8125,0.7329974811083123,10.8125,31.3125,42.125,17.875,14.0,8.6875,6.25,23.5,85.5,4.4375
1610612747,Los Angeles Lakers,2003-04,West,22,13,9,0.5909090909090909,242.27272727272728,33.04545454545455,74.5,0.44356314826113485,4.954545454545454,15.454545454545455,0.3205882352941177,17.09090909090909,27.90909090909091,0.6123778501628665,10.181818181818182,30.045454545454547,40.22727272727273,22.636363636363637,13.181818181818182,7.318181818181818,4.2272727272727275,22.863636363636363,88.13636363636364,0.9090909090909091
1610612763,Memphis Grizzlies,2003-04,West,4,0,4,0.0,240.0,30.75,72.5,0.4241379310344828,3.75,12.75,0.29411764705882354,18.25,23.5,0.776595744680851,9.5,25.0,34.5,14.5,14.5,9.5,5.0,25.0,83.5,-14.0
1610612748,Miami Heat,2003-04,East,13,6,7,0.46153846153846156,240.0,30.53846153846154,74.76923076923077,0.40843621399176955,3.6923076923076925,13.384615384615385,0.27586206896551724,19.307692307692307,25.615384615384617,0.7537537537537538,11.384615384615385,30.46153846153846,41.84615384615385,16.307692307692307,14.692307692307692,7.538461538461538,4.076923076923077,24.384615384615383,84.07692307692308,0.15384615384615385
1610612749,Milwaukee Bucks,2003-04,East,5,1,4,0.2,240.0,32.4,77.8,0.41645244215938304,4.8,14.4,0.3333333333333333,16.0,21.6,0.7407407407407407,11.2,28.0,39.2,20.6,17.0,8.2,4.2,22.4,85.6,-12.6
1610612750,Minnesota Timberwolves,2003-04,West,18,10,8,0.5555555555555556,241.38888888888889,33.94444444444444,77.05555555555556,0.4405191059841384,5.888888888888889,15.222222222222221,0.38686131386861317,18.166666666666668,23.27777777777778,0.7804295942720764,9.666666666666666,32.333333333333336,42.0,19.27777777777778,15.555555555555555,6.611111111111111,5.166666666666667,24.27777777777778,91.83333333333333,-0.05555555555555555
1610612751,New Jersey Nets,2003-04,East,11,7,4,0.6363636363636364,246.8181818181818,30.818181818181817,72.81818181818181,0.4232209737827715,4.454545454545454,16.363636363636363,0.2722222222222222,22.09090909090909,30.272727272727273,0.7297297297297297,10.636363636363637,32.09090909090909,42.72727272727273,20.454545454545453,20.09090909090909,8.636363636363637,5.363636363636363,26.0,88.27272727272727,2.4545454545454546
1610612740,New Orleans Hornets,2003-04,East,7,3,4,0.42857142857142855,240.0,29.285714285714285,76.28571428571429,0.3838951310861423,5.857142857142857,18.571428571428573,0.3153846153846154,16.142857142857142,20.714285714285715,0.7793103448275862,12.285714285714286,30.0,42.285714285714285,19.285714285714285,18.714285714285715,6.142857142857143,4.571428571428571,20.857142857142858,80.57142857142857,-3.0
1610612752,New York Knicks,2003-04,East,4,0,4,0.0,240.0,30.75,80.0,0.384375,4.25,14.5,0.29310344827586204,18.25,25.25,0.7227722772277227,12.25,26.25,38.5,19.5,16.75,9.25,4.0,28.0,84.0,-12.75
